MeetID,Name,Sex,Equipment,Age,Division,BodyweightKg,WeightClassKg,Squat4Kg,BestSquatKg,Bench4Kg,BestBenchKg,Deadlift4Kg,BestDeadliftKg,TotalKg,Place,Wilks
3364,Joakim Hermansen,M,Raw,,Open,109.3,120,,,,120.0,,,120.0,1,70.76
5753,Joe Garza,M,Single-ply,,Boys,66.86,67.5,,165.56,,97.52,,154.22,417.3,3,324.22
3626,Anders Fjogstad,M,Single-ply,,Teen 14-18,64.2,67.5,,120.0,,82.5,,120.0,322.5,1,259.14
1942,Ralf A. Male,M,Single-ply,,Teen 14-18,79.0,82.5,,115.0,,172.5,,140.0,427.5,1,294.2
6474,Larry Brendel,M,Raw,,Open,119.11,125,,,,227.5,,,227.5,1,131.02
5897,Devin Sanford,M,Single-ply,,Boys,56.7,60,,92.99,,56.7,,83.91,233.6,4,210.11
6412,Justin Dunnell,M,Wraps,19.0,M-T,81.92,82.5,,185.0,,145.0,,250.0,580.0,1,390.2
1299,Aleksandar Pelovski,M,Multi-ply,26.0,Open,109.65,110,,,,,,290.0,290.0,2,170.83
150,John Bernasconi,M,Raw,,M2,130.7,120+,,,,202.5,,,202.5,1,114.42
8466,Eric Stephens,M,Wraps,,Open,89.1,90,,190.0,,120.0,,222.5,532.5,2,341.7
7967,Krista Ingrili,F,Raw,23.0,Junior 20-23,70.3,75,,130.0,,75.0,,170.0,375.0,1,371.971
5943,James Young,M,Single-ply,,Boys,73.21,75,,120.2,,74.84,,127.01,322.05,8,233.44
4852,Son Nguyen,M,Raw,25.5,,81.65,83,,202.5,,127.5,,250.0,580.0,2,390.98
1574,Max Bowers,M,Wraps,,fr-so,88.54,90,,167.5,,112.5,,192.5,472.5,2,304.2
840,Réjean Talon,M,Single-ply,,Master 2,65.2,66,,185.0,,132.5,,190.0,507.5,1,402.53
3378,Lene Thorén,F,Single-ply,,Open,119.1,84+,,,,140.0,,,140.0,2,112.1
4124,Kristian Fatland,M,Single-ply,,Teen 14-18,74.1,75,,190.0,,115.0,,187.5,492.5,1,353.92
5781,Ryan Belew,M,Single-ply,,Boys,128.0,125+,,158.76,,88.45,,158.76,405.97,5,230.27
6084,Brandon Munoz,M,Single-ply,,Boys,75.0,75,,,,,,,,DQ,
7708,Arlis Marriott,M,Wraps,56.0,Open Men,105.73,110,,170.0,,127.5,,235.0,532.5,5,317.42900000000003
6012,Errin Davis,M,Single-ply,,Boys,107.68,110,,174.63,,102.06,,208.65,485.34,13,287.55
8425,Elliott Shults,M,Wraps,31.0,Open,98.5,100,,347.5,,200.0,,322.5,870.0,1,532.74
5755,Shawn Frazier,M,Single-ply,,Boys,71.12,75,,104.33,,56.7,,111.13,272.16,6,201.52
5038,Jakes Adei,M,Wraps,,Amateur Open,69.94,75,,183.7,,117.93,,244.94,546.58,2,409.87
6254,Jalen Taylor,M,Single-ply,,Boys,64.23,67.5,,181.44,,108.86,,172.37,462.66,1,371.62
8078,Alex Kunesh,M,Raw,24.0,Open,80.4,82.5,,182.5,,130.0,,200.0,512.5,1,348.79
5713,Daniel Loomis,M,Wraps,27.0,Open,123.1,125,,295.02,,204.98,,277.51,777.5,1,444.47
403,Claude Dallaire,M,Single-ply,,Open,74.8,75,,215.0,,130.0,,280.0,625.0,1,446.18
8356,Sydney Davino,F,Raw,22.0,Open,64.3,67.5,,105.0,,60.0,,137.5,302.5,2,319.92
7994,Mathew Payne,M,Raw,41.0,Master 40-44,79.5,82.5,,125.0,,120.0,,182.5,427.5,1,293.02
8355,Sonja Noriega,F,Raw,35.0,Submaster,67.1,67.5,,90.0,,57.5,,117.5,265.0,1,271.62
1143,Dakota Kellett,F,Raw,,Sub-Junior,60.8,63,,87.5,,45.0,,140.0,272.5,2,300.71
6273,Sergio Flores,M,Single-ply,,Boys,90.17,100,,145.15,,83.91,,154.22,383.29,19,244.46
5932,Max Joiner,M,Single-ply,,Boys,114.03,125,,231.33,,136.08,,170.1,537.51,3,313.04
7795,Stacy Dedrick,M,Raw,49.0,Master 45+,97.61,100,,,,200.0,,,200.0,1,122.94
5461,Nick Farley,M,Multi-ply,,Open,90.0,90,,340.19,,226.8,,265.35,832.34,2,531.36
4971,Kyle Sheridan,M,Wraps,,Pro Open,99.43,100,,308.44,,161.03,,328.85,798.32,1,486.97
1288,Yuriy Knyazev,M,Single-ply,33.0,Open,73.9,75,,,,185.0,,,185.0,1,133.2
6047,Nathaniel Downing,M,Single-ply,,Boys,65.41,67.5,,,,,,,,DQ,
1113,Krista Vandewaeter,F,Single-ply,,Open,83.6,84,,,,107.5,,,107.5,1,96.09
1153,Heidi Schraft,F,Raw,,Master 2,48.3,52,,67.5,,50.0,,100.0,217.5,1,286.74
1418,Monique Hartle,F,Single-ply,30.5,,75.9,82.5,,147.5,,90.0,,147.5,385.0,5,363.3
2999,Arne Sønsteby,M,Single-ply,,Open,60.0,60,,120.0,,80.0,,165.0,365.0,1,311.3
6370,Connor Ruchti,M,Single-ply,,Boys,51.71,52,,,,,,,,DQ,
7706,Rodney McClanahan,M,Wraps,28.0,Open,80.92,82.5,,227.5,,130.0,,250.0,607.5,1,411.79
4259,Trish Muldrock,F,Raw,,Masters 2,45.4,47,,70.0,,60.0,,115.0,245.0,1,337.69
4962,Glenn Stila,M,Raw,,Amateur Teen 14-15,109.77,110,,,,,,226.8,226.8,1,133.56
1246,Aleksei Fokin,M,Single-ply,23.5,,115.14,120,,405.0,,280.0,,370.0,1055.0,2,612.81
1115,Gaby Zhou,F,Raw,,Junior,54.8,57,,110.0,,50.0,,120.0,280.0,2,335.09
5967,Ryan Belew,M,Single-ply,,Boys,,125+,,,,,,,,DQ,
5220,Hayden Buckler,M,Single-ply,,Amateur Open,109.81,110,,303.91,,188.24,,272.16,764.3,1,450.02
266,D. Black,M,Single-ply,,Open,68.3,75,,150.0,,90.0,,192.5,432.5,5,330.36
1449,Matthew MacKay,M,Raw,43.5,Masters 1,92.4,93,,210.0,,145.0,,257.5,612.5,5,385.96
6993,Stephanie Fish,F,Raw,24.5,R-O,72.9,84,,132.5,,77.5,,147.5,357.5,4,346.09
6323,Kenneth Whitfield,M,Single-ply,,Boys,103.42,110,,142.88,,108.86,,226.8,478.54,10,287.51
5131,Christopher Garcia,M,Raw,,Amateur Submaster,75.0,75,,142.5,,,,190.0,,DQ,
6572,Barbara Garmon,F,Raw,,R-O,69.7,72,,,,35.0,,67.5,102.5,4,102.27
6750,Rita Carrington,F,Raw,25.5,R-O,80.3,84,,125.0,,77.5,,162.5,365.0,1,333.29
1044,Sarah Rathwell,F,Raw,,Open,55.9,57,,,,70.0,,,70.0,1,82.48
8447,Igor Novikov,M,Wraps,28.0,Open,99.4,100,,252.5,,172.5,,277.5,702.5,10,428.57
2486,Harald Morten Haug,M,Raw,,Master 40-49,112.5,120,,220.0,,167.5,,270.0,657.5,1,384.37
1670,Jarle Johannesen,M,Single-ply,,Open,73.7,75,,,,97.5,,,97.5,2,70.34
5290,Scott Dykes,M,Wraps,,Masters 40-44,88.45,90,,181.44,,147.42,,181.44,510.29,1,328.71
7015,Pat Kroken,F,Raw,,R-M3b,82.6,84,,85.0,,25.0,,95.0,205.0,1,184.38
8416,Andrea Tuchman,F,Raw,34.0,Open,59.7,60,,117.5,,57.5,,132.5,307.5,1,344.16
6890,Hallie Maurer,F,Raw,15.5,R-T2,75.2,84,,117.5,,65.0,,150.0,332.5,1,315.56
1249,Emelie Pettersson,F,Raw,35.5,Open,110.85,84+,,210.0,,125.0,,210.0,545.0,1,442.41
3184,Kristine Andersen,F,Single-ply,,Open,82.0,84,,202.5,,115.0,,190.0,507.5,1,458.19
7104,LeJesus Posey,M,Single-ply,39.5,GL,82.0,83,,,,137.5,,,137.5,G,92.45
2677,Jørgen Imingen,M,Single-ply,,Junior 19-23,163.1,120+,,255.0,,185.0,,210.0,650.0,5,355.32
1341,Elizabeth Grundy,F,Wraps,49.5,Amateur Master 50-54,51.89,52,,111.13,,54.43,,108.86,274.42,1,342.66
7831,Paulo Gato,M,Raw,18.0,Open,102.51,110,,192.5,,142.5,,-230.0,,DQ,
8145,Kalyn Osborn,F,Raw,26.0,Open,68.45,75,,75.0,,50.0,,110.0,235.0,1,237.47
6742,Catina Mahr,F,Raw,,R-FR-M1,80.7,84,,90.0,,52.5,,125.0,267.5,3,243.59
8259,Silke Elliott,F,Single-ply,41.0,Open,59.8,60,,,,,,115.0,115.0,1,128.54
4117,Bård Bøhlum,M,Single-ply,,Teen 14-18,58.3,60,,110.0,,80.0,,130.0,320.0,1,280.28
8149,Hunter Ford,M,Raw,20.0,Open,74.4,75,,180.0,,127.5,,200.0,507.5,1,363.66
6741,Nathan Grunawan,M,Raw,18.5,R-O,72.5,74,,150.0,,90.0,,182.5,422.5,2,308.42
8419,Michael Anguelo,M,Raw,26.0,Open,109.1,110,,252.5,,170.0,,240.0,662.5,1,390.87
8388,Rebekah McIntyre,F,Raw,46.0,Master 45-49,69.7,75,,97.5,,55.0,,115.0,267.5,1,266.91
1258,Roman Bakhshiev,M,Single-ply,22.5,Juniors,66.0,66,,275.0,,190.0,,242.5,707.5,1,555.53
7108,Derek Beumel,M,Raw,27.5,R-O,81.2,83,,175.0,,142.5,,210.0,527.5,4,356.8
7066,Nahid Carter,M,Raw,,R-O,92.9,93,,157.5,,115.0,,217.5,490.0,5,307.97
7874,Emmanuel Bravo,M,Raw,21.0,Junior 20-23,168.7,140+,,295.0,,217.5,,280.0,792.5,1,430.96
99,Benny Ferander,M,Raw,45.0,M-M2,132.5,140,,,,195.0,,,195.0,2,109.92
4699,Kathryn Chilton,F,Raw,22.0,,51.25,52,,105.0,,60.0,,130.0,295.0,2,371.9
1658,Ailish Marlow,F,Raw,,Open,93.8,84+,,135.0,,60.0,,142.5,337.5,1,286.98
165,Libby Blair,F,Raw,,F-M2,115.7,84+,,150.0,,72.5,,180.0,402.5,2,324.0
4575,Richard Falla,M,Raw,,,102.6,105,,190.0,,140.0,,200.0,530.0,3,319.37
6861,Karen Kleyle,F,Raw,46.5,R-O,65.2,72,,90.0,,50.0,,117.5,257.5,6,269.53
6557,Cory Poole,M,Raw,20.5,R-JR,92.2,93,,195.0,,162.5,,220.0,577.5,1,364.28
1045,Brad Steele,M,Raw,,Open,80.7,83,,180.0,,115.0,,200.0,495.0,2,336.1
1551,Korrie Shivers,F,Single-ply,,smp,92.53,90+,135.0,130.0,,60.0,,145.0,335.0,1,286.29
6769,Tamera Lusk,F,Single-ply,,T2,76.8,82.5,,154.2,,63.5,,145.2,362.9,1,340.0
1537,Bradley Bryan,M,Wraps,,jr-sr,89.4,90,,120.0,,77.5,,155.0,352.5,8,225.81
5551,Coltin Rhodes,M,Wraps,,Open,108.23,110,,272.16,,167.83,,278.96,718.94,1,425.25
7706,Leroy Gutierrez,M,Raw,39.0,Submaster 35-39,108.86,110,,260.0,,195.0,,255.0,710.0,1,419.19
6763,Cara Duchesne,F,Raw,40.5,R-M1a,88.9,84+,,,,,,130.0,,DQ,
8301,Matt Hensel,M,Raw,39.0,Submaster,99.1,100,,182.5,,120.0,,210.0,512.5,2,313.04
1992,Cato Andre Svihus,M,Single-ply,,Junior 19-23,63.8,67.5,,132.5,,97.5,,160.0,390.0,2,315.05
4711,Daniel Nichols,M,Raw,21.5,,69.0,74,,145.0,,95.0,,165.0,405.0,1,306.89
8137,Anh Huynh,M,Raw,28.0,Open,109.8,110,,220.0,,130.0,,215.0,565.0,5,332.68
5969,Jacob Marshall,M,Single-ply,,Boys,95.35,100,,158.76,,,,,,DQ,
4996,Daniel Barrett,M,Raw,,Amateur Open,91.26,100,,154.22,,113.4,,226.8,494.42,5,313.44
7178,Jakob Herlitz,M,Raw,19.5,R-T3,79.4,83,,190.0,,122.5,,205.0,517.5,2,354.99
1526,Alex Alvarado,M,Single-ply,42.5,M-O,114.02,120,,292.5,,205.0,,240.0,737.5,3,429.52
1537,Logan Covey,M,Raw,,fr-so,95.39,100,,,,100.0,,,100.0,1,62.09
5695,Andrew Madrid,M,Wraps,,Open,100.0,100,,199.58,,129.27,,256.28,585.13,4,356.1
8174,Silvia Bautista,F,Raw,19.0,Junior 18-19,77.7,82.5,,112.5,,47.5,,137.5,297.5,1,276.8
1387,Grant Wilson,M,Wraps,19.0,Amateur Teen 18-19,83.6,90,,142.5,,110.0,,180.0,432.5,1,287.47
5613,Katelyn Donald,F,Raw,,Open,66.22,67.5,,79.38,,47.63,,120.2,247.21,1,255.83
5599,Michelle Nunn,F,Raw,,Women,66.95,67.5,,,,68.04,,147.42,215.46,1,221.2
6097,Hunter Coleman,M,Single-ply,,Boys,108.23,110,,181.44,,127.01,,183.7,492.15,7,291.11
5718,Michael Aders,M,Wraps,29.0,Open,146.96,140+,,183.7,,102.06,,229.06,514.83,1,285.68
6906,Mike Cook,M,Raw,,R-O,73.5,74,,137.5,,102.5,,197.5,437.5,3,316.22
5617,Brittany Helen Dietz,F,Wraps,,Open,62.6,67.5,,92.5,,55.0,,112.5,260.0,1,280.58
3663,Gunnar Østby,M,Single-ply,,Master 50-59,107.5,110,,,,177.5,,,177.5,1,105.22
4896,Eric Lundell,M,Raw,,Police Amateur Open,90.99,100,,167.83,,92.99,,172.37,433.18,1,275.02
5111,Carlos Reyes,M,Raw,,Pro Open,108.5,110,,340.19,,233.6,,315.25,889.04,1,525.45
1449,Jacob Carrasco-Gonzales,M,Raw,49.5,Masters 2,70.96,74,,205.0,,122.5,,230.0,557.5,1,413.49
2989,Steinar Jacobsen,M,Single-ply,,Open,89.4,90,,,,125.0,,,125.0,4,80.07
6491,Catherine Taylor,F,Raw,,FR-OSE,81.0,84,,82.5,,60.0,,137.5,280.0,1,254.46
6074,Lief Griffin,M,Single-ply,,Boys,74.84,75,,183.7,,99.79,,156.49,439.98,5,313.98
8444,Semen Lyubimskiy,M,Raw,29.0,Amateur Open,86.2,90,,,,185.0,,,185.0,5,120.84
181,Paul Bartlett,M,Raw,,O,63.9,66,,165.0,,105.0,,185.0,455.0,19,367.07
7015,Elizabeth Flinner,F,Raw,,R-O,110.9,84+,,182.5,,90.0,,190.0,462.5,6,375.4
8128,Gabe Wells,M,Raw,34.0,Open,130.8,140,,,,,,317.5,317.5,1,179.38
6884,Austin Weick,M,Raw,21.5,R-O,83.2,93,,192.5,,120.0,,205.0,517.5,7,344.94
5777,Russell Carey,M,Single-ply,,Boys,121.11,125,,213.19,,120.2,,210.92,544.31,1,312.28
8047,Trinh Nguyen,F,Raw,19.0,Junior 18-19,58.0,60,,127.5,,52.5,,107.5,287.5,1,329.1
8050,Brandon Boronda,M,Wraps,32.0,Open,79.95,82.5,,210.0,,192.5,,265.0,667.5,1,455.88
2257,Stian Lund,M,Single-ply,,Teen 14-18,59.7,60,,80.0,,55.0,,,135.0,1,115.67
5380,Isaiah Bagley,M,Multi-ply,,Teenage 16-17,74.39,75,,,,108.86,,183.7,292.57,1,209.67
7274,Rick Langdon,M,Single-ply,,RO,91.0,93,,220.0,,160.0,,240.0,620.0,1,393.61
2991,Truls Kristensen,M,Single-ply,,Master 50-59,108.4,110,,,,147.5,,,147.5,1,87.2
8244,Michelina Weatherall,F,Raw,42.0,Master 40-44,58.1,60,,,,,,165.0,165.0,1,188.62
8324,Ernie O'Hara,M,Raw,77.0,Master 75-79,81.25,82.5,,97.5,,67.5,,155.0,320.0,1,216.37
6370,Lordswill Uwa-Ndukwe,M,Single-ply,,Boys,99.7,100,,176.9,,108.86,,210.92,496.68,3,302.64
7683,Bernice Fuss,F,Single-ply,56.0,Middlewt women-165,70.22,75,,,,125.0,,,125.0,1,124.09100000000001
5956,Jaden Ramey,M,Single-ply,,Boys,80.88,82.5,,147.42,,104.33,,172.37,424.11,10,287.57
7192,Melanie Henderson,F,Raw,,R-O,70.7,72,,145.0,,85.0,,192.5,422.5,1,417.47
1534,Harry Smyser,M,Raw,,int,114.31,125,,227.5,,160.0,,,,DQ,
2659,Asgeir Eide-Olsen,M,Single-ply,,Master 40-49,91.6,93,,155.0,,105.0,,170.0,430.0,1,272.1
6417,Walter Leher,M,Wraps,37.0,M-S,137.8,140,,287.5,,185.0,,257.5,729.99,1,408.91
6304,Santos Garcia,M,Single-ply,,Boys,102.15,110,,199.58,,117.93,,179.17,496.68,3,299.78
6215,Zach Travers,M,Single-ply,,Boys,65.0,67.5,,113.4,,68.04,,142.88,324.32,7,257.9
578,Nathan Higginson,M,Single-ply,,Junior,90.0,90,,,,137.5,,,137.5,1,87.78
1299,Mark Lawford,M,Raw,43.0,M1,121.55,125,,,,,,260.0,260.0,1,149.04
603,Kristian Leach,M,Single-ply,,Junior,66.6,67.5,,155.0,,125.0,,212.5,492.5,1,383.86
5857,Lucas Ramsey,M,Single-ply,,Boys,94.08,100,,201.85,,111.13,,181.44,494.42,4,308.91
5600,Harry Yuen,M,Wraps,51.0,M-L-R,73.94,,,95.0,,62.5,,107.5,265.0,13,190.73
7551,Alison Barnhill,F,Single-ply,46.0,Master 45-49,58.88,60,,102.5,,62.5,,135.0,300.0,1,339.4
1307,Florentino Agudera,M,Wraps,21.0,M-OR,53.1,56,,115.0,,62.5,,127.5,305.0,1,292.86
7768,Chris Peterson,M,Wraps,28.0,Open Men,106.82,110,,210.0,,155.0,,272.5,637.5,4,378.70300000000003
7856,Meshach Charan,M,Wraps,19.0,Junior 18-19,123.1,125,,217.5,,145.0,,235.0,597.5,1,341.57
4424,Phillip Xia,M,Single-ply,,,72.3,75,,105.0,,65.0,,130.0,300.0,1,219.44
5982,Dario Quinones,M,Single-ply,,Boys,91.81,100,,185.97,,92.99,,170.1,449.06,6,283.85
8167,Dan Stephenson,M,Raw,28.0,Open,89.9,90,,,,165.0,,262.5,427.5,2,273.07
7418,Tristan Krueger,M,Single-ply,,Varsity,65.6,67.5,,,,,,,,DQ,
3563,Asle Bøe,M,Raw,,Open,113.4,120,,222.5,,162.5,,250.0,635.0,2,370.38
1408,Bill Gillespie,M,Single-ply,,Amateur Master 55-59,139.93,140,,,,340.19,,,340.19,1,190.11
2417,Susanne Berg,F,Raw,,Junior 19-23,72.0,72,,,,37.5,,,37.5,1,36.6
5500,Carrie Ward,F,Wraps,,Open,75.52,82.5,,42.5,,40.0,,65.0,147.5,2,139.62
1466,Kenneth Nwaezeigwe,M,Raw,22.5,Juniors,91.31,93,,250.0,,145.0,,265.0,660.0,12,418.3
6132,Harold Ramirez,M,Single-ply,,Boys,82.1,82.5,,204.12,,113.4,,201.85,519.36,5,348.94
1418,Irina Abramova,F,Single-ply,25.5,,59.2,60,,220.0,,110.0,,212.5,542.5,1,611.16
1582,Neil Devoe,M,Raw,,sm2,80.15,82.5,,,,137.5,-216.0,242.5,380.0,1,259.12
7423,Brock Tafelski,M,Single-ply,,Junior,67.5,67.5,,,,130.0,,,130.0,2,100.23
6372,Spencer Brown,M,Single-ply,,Boys,79.83,82.5,,181.44,,120.2,,192.78,494.42,5,337.99
6394,Gus Garcia,M,Single-ply,,Boys,63.23,67.5,,165.56,,113.4,,172.37,451.32,5,367.41
5068,Jason Michael Martin,M,Wraps,,Amateur Teen 18-19,88.72,90,,192.78,,120.2,,226.8,539.77,2,347.14
616,Katherine Gauthier,F,Single-ply,,Junior,100.0,90+,,135.0,,80.0,,137.5,352.5,1,293.49
247,Mena Majury,F,Raw,14.0,F-T-A-R,55.79,56,,,,37.5,,77.5,115.0,1,135.71
2094,Magnus Helgesen,M,Single-ply,,Teen 14-18,88.3,90,,,,130.0,,,130.0,2,83.82
7874,Joseph Vespo,M,Wraps,29.0,Open,99.7,100,,252.5,,120.0,,260.0,632.5,4,385.397
6256,Cason Chandler,M,Single-ply,,Boys,64.41,67.5,,136.08,,90.72,,158.76,385.55,3,308.95
1288,Valerian Tenishev,M,Raw,53.0,Masters 50-54,79.5,82.5,,,,150.0,,,150.0,1,102.81
341,Serge Charest,M,Single-ply,,Master 2,81.2,82.5,,215.0,,135.0,,225.0,575.0,1,388.93
1443,Alexandr Zagrevskiy,M,Raw,16.5,Sub-Juniors,117.76,120,,250.0,,142.5,,230.0,622.5,3,359.51
5115,Joshua Payton-Dennis,M,Wraps,,Amateur Open,158.03,140+,,326.59,,217.72,,272.16,816.47,1,448.41
1220,Daniel Remulla,M,Raw,,Open,65.4,66,,215.0,,162.5,,250.0,627.5,1,496.44
5812,Servero Morales,M,Single-ply,,Freshmen,66.18,67.5,,108.86,,68.04,,124.74,301.64,4,236.32
6357,Joel Dees,M,Single-ply,,Boys,67.13,67.5,,156.49,,104.33,,170.1,430.91,2,333.71
7539,Richie Muro,M,Single-ply,,JR/SR Varsity,,125+,,174.63,,,,183.7,358.34,3,
5591,Nikki Dunavant,F,Wraps,,Teenage 18-19,59.87,60,,124.74,,81.65,,142.88,349.27,1,390.05
195,Rebecca Drury,F,Raw,22.0,F-R-JR,63.9,67.5,,82.5,,55.0,,115.0,252.5,9,268.29
6307,Cruz Castillo,M,Single-ply,,Boys,65.32,67.5,,129.27,,74.84,,147.42,351.53,7,278.39
7046,Jan Daurio,M,Raw,,R-M1a,129.9,120+,,180.0,,175.0,,230.0,585.0,1,330.92
2352,Freddy Sæther,M,Raw,,Master 40-49,96.6,100,,,,115.0,,,115.0,1,71.01
1449,Yves Minelle Jean,M,Raw,49.5,Masters 2,118.2,120,,180.0,,195.0,,230.0,605.0,5,349.08
7795,Charlie Martin,M,Raw,59.0,Master 55+,73.8,75,,,,132.5,,,132.5,1,95.49
7433,Erin Crapo,F,Single-ply,,Junior,44.0,44,,102.5,,52.5,,110.0,265.0,1,373.14
4746,Robert Barrett,M,Raw,27.0,,91.1,93,,210.0,,145.0,,280.0,635.0,2,402.91
7408,CJ Batten,M,Single-ply,,Open,125.0,125,,,,230.0,,,230.0,5,131.06
1248,Martin Tretyn,M,Raw,16.5,Sub-Juniors,135.15,120+,,175.0,,145.0,,210.0,530.0,1,297.79
6346,Hayden Wilson,M,Single-ply,,Boys,64.95,67.5,,,,,,,,DQ,
5642,Christian Diaz,M,Wraps,,Open,90.0,90,,249.48,,151.95,,254.01,655.44,1,418.43
3774,Jan Roald Eliassen,M,Single-ply,,Master 60-69,91.5,100,,160.0,,102.5,,215.0,477.5,1,302.32
6111,Noah Elliott,M,Single-ply,,Boys,82.1,82.5,,149.69,,83.91,,176.9,410.5,1,275.8
5617,Andrea Ramos,F,Wraps,,Junior,66.41,67.5,,102.5,,50.0,,120.0,272.5,1,281.41
7364,Benjamin Callan,M,Raw,21.5,R-JR,80.7,83,,197.5,,142.5,,220.0,560.0,3,380.23
7000,Harry Derr III,M,Raw,37.0,Open,114.3,120,,227.5,,152.5,,220.0,600.0,17,349.2
6329,Josh Valenzuela,M,Single-ply,,Boys,65.27,67.5,,145.15,,,,,,DQ,
7015,Danny Sullivan,M,Raw,,R-JR,91.5,93,,257.5,,180.0,,300.0,737.5,2,466.94
7330,Andre Dusek,M,Raw,,R-T3,110.4,120,,226.8,,124.7,,231.3,582.9,3,342.65
1609,Gary Schuster,M,Raw,,m2,89.36,90,,,,,,170.0,170.0,1,108.92
4535,Mark Haureliuk,M,Raw,,O,81.4,83,,,,132.5,,,132.5,1,89.49
6282,Isaac Guinn,M,Single-ply,,Boys,93.89,100,,226.8,,136.08,,210.92,573.79,2,358.84
4728,Jerry Gek,M,Raw,17.5,,82.25,83,,162.5,,92.5,,195.0,450.0,3,302.01
6433,Ryan Ridolphi,M,Wraps,29.0,M-OR,97.1,100,,187.5,,145.0,,237.5,570.0,8,351.15
6007,Jake Jones,M,Single-ply,,Boys,92.9,100,,183.7,,102.06,,185.97,471.74,14,296.49
1226,Andrew Edwards,M,Raw,,Open,99.5,105,,205.0,,112.5,,227.5,545.0,3,332.35
657,Pierre-Luc Gauthier,M,Single-ply,,Junior,68.5,75,,,,100.0,,,100.0,1,76.21
1318,Hanna Clews,F,Wraps,27.0,F-O,47.2,48,,85.0,,52.5,,87.5,225.0,1,301.67
7831,Andrew Almeida,M,Raw,15.0,Open,48.22,52,,100.0,,70.0,,126.0,296.0,3,315.2
6539,Dillon Ramsey,M,Raw,,R-Y2,57.4,59,,,,52.5,,,52.5,1,46.67
7013,Erik Eaton,M,Single-ply,,Y,94.3,105,,252.5,,137.5,,245.0,635.0,3,396.32
6063,Carlos Chester,M,Single-ply,,Boys,106.5,110,,283.5,,174.63,,294.84,752.96,2,447.74
70,David Burshtan,M,Raw,54.0,M_MR_3_APF,97.9,100,,137.5,,112.5,,167.5,417.5,1,256.31
1292,Anton Buckner,M,Wraps,31.5,Open,137.6,140,,292.5,,165.0,,295.0,752.5,3,421.61
6222,Trey Starr,M,Single-ply,,Boys,68.49,75,,136.08,,79.38,,124.74,340.19,11,259.28
7808,Patrick McGuffin,M,Wraps,26.0,Open,109.91,110,,272.5,,135.0,,295.0,702.5,1,413.524
8095,LeRoy Walker,M,Raw,39.0,Open,159.4,140+,,,,272.5,,,272.5,1,149.47
5784,Zane Timpson,M,Single-ply,,Boys,43.54,52,,65.77,,36.29,,88.45,190.51,2,228.57
5901,Francisco Cruz,M,Single-ply,,Boys,88.0,90,,102.06,,72.57,,142.88,317.51,6,205.08
1290,Greg Kruger,M,Wraps,38.0,MO,98.8,100,,205.0,,150.0,,240.0,595.0,12,363.89
7449,Matt Wenning,M,Single-ply,,OP,125.0,125,,370.0,,250.0,,302.5,922.5,5,525.68
7297,Brandon Tallman,M,Raw,,R-T3,106.6,120,,182.5,,115.0,,237.5,535.0,1,318.03
4667,Deborah Chen,F,Raw,28.5,,51.96,52,,112.5,,50.0,,132.5,295.0,1,367.98
7033,Sarah Davis,F,Single-ply,21.5,O,83.9,84,,,,157.5,,,157.5,2,140.53
4891,Austin Phillips,M,Raw,23.0,M-J,91.8,100,,175.0,,125.0,,225.0,525.0,2,331.87
5682,Steven Granzella,M,Wraps,28.0,M-L-R,82.01,,,237.5,,177.5,,250.0,664.99,3,447.08
6129,Ilias Rodriguez,M,Single-ply,,Boys,73.75,75,,183.7,,95.25,,195.04,474.0,4,341.78
3405,Jo Ivar Skundberg,M,Raw,,Master 40-49,122.6,120+,,,,182.5,,,182.5,1,104.42
8248,Sarah Parker,F,Raw,24.0,Open,82.1,82.5,,145.0,,80.0,,180.0,405.0,1,365.42
1828,Helge Sviland,M,Single-ply,,Open,69.6,75,,,,,,210.0,210.0,1,158.07
6659,Lauren Bordelon,F,Raw,23.5,R-JR,55.7,57,,102.5,,55.0,,130.0,287.5,2,339.7
4891,Kevin Wais,M,Raw,27.0,M-O,74.6,75,,,,180.0,,,180.0,1,128.74
7021,Amy Noraka,F,Raw,,R-O,69.4,72,,122.5,,80.0,,145.0,347.5,38,347.78
7317,Haubert Sawyer,M,Single-ply,,T2,72.5,75,,215.5,,122.5,,213.2,551.2,2,402.37
6674,Deborah Yanik,F,Raw,,R-M2b,73.8,75,,,,,,,,DQ,
6615,John Slack,M,Raw,53.5,R-M2a,81.26,83,,,,130.0,,,130.0,1,87.89
6251,Jose Arzola,M,Single-ply,,Boys,59.87,60,,124.74,,70.31,,117.93,312.98,6,267.46
5127,Peter Hossack,M,Wraps,,Amateur Open,97.79,100,,226.8,,129.27,,254.01,610.08,3,374.71
1531,Nick Dwinell,M,Raw,,bpm2,106.96,110,,,,186.0,,,186.0,1,110.44
1643,Jacqui Pope,F,Raw,,M1,82.5,84,,77.5,,62.5,,122.5,262.5,1,236.24
8225,Rachael Chaskey,F,Raw,29.0,Open,78.9,82.5,,,,107.5,,,107.5,1,99.13
825,Chris Marron,M,Single-ply,,Open,88.2,90,,232.5,,205.0,,247.5,685.0,1,441.91
2159,Trond Floberghagen,M,Single-ply,,Open,96.0,100,,215.0,,140.0,,230.0,585.0,1,362.19
7019,Joe Ducote,M,Single-ply,,Var,109.1,110,,272.5,,152.5,,262.5,687.5,3,405.62
